plane

        -5 -0.0252525         -5 -0.0252525          0
        -5  0.0252525         -5  0.0252525          0
        -5  0.0757576         -5  0.0757576          0
        -5   0.126263         -5   0.126263          0
        -5   0.176768         -5   0.176768          0
        -5   0.227273         -5   0.227273          0
        -5   0.277778         -5   0.277778          0
        -5   0.328283         -5   0.328283          0
        -5   0.378788         -5   0.378788          0
        -5   0.429293         -5   0.429293          0
        -5   0.479798         -5   0.479798          0
        -5   0.530303         -5   0.530303          0
        -5   0.580808         -5   0.580808          0
        -5   0.631313         -5   0.631313          0
        -5   0.681818         -5   0.681818          0
        -5   0.732323         -5   0.732323          0
        -5   0.782828         -5   0.782828          0
        -5   0.833333         -5   0.833333          0
        -5   0.883838         -5   0.883838          0
        -5   0.934343         -5   0.934343          0
        -5   0.984848         -5   0.984848          0
        -5    1.03535         -5    1.03535          0
        -5    1.08586         -5    1.08586          0
        -5    1.13636         -5    1.13636          0
        -5    1.18687         -5    1.18687          0
        -5    1.23737         -5    1.23737          0
        -5    1.28788         -5    1.28788          0
        -5    1.33838         -5    1.33838          0
        -5    1.38889         -5    1.38889          0
        -5    1.43939         -5    1.43939          0
        -5     1.4899         -5     1.4899          0
        -5     1.5404         -5     1.5404          0
        -5    1.59091         -5    1.59091          0
        -5    1.64141         -5    1.64141          0
        -5    1.69192         -5    1.69192          0
        -5    1.74242         -5    1.74242          0
        -5    1.79293         -5    1.79293          0
        -5    1.84343         -5    1.84343          0
        -5    1.89394         -5    1.89394          0
        -5    1.94444         -5    1.94444          0
        -5    1.99495         -5    1.99495          0
        -5    2.04545         -5    2.04545          0
        -5    2.09596         -5    2.09596          0
        -5    2.14646         -5    2.14646          0
        -5    2.19697         -5    2.19697          0
        -5    2.24747         -5    2.24747          0
        -5    2.29798         -5    2.29798          0
        -5    2.34848         -5    2.34848          0
        -5    2.39899         -5    2.39899          0
        -5    2.44949         -5    2.44949          0
        -5        2.5         -5        2.5          0
  -4.89899       -2.5   -4.89899       -2.5          0
  -4.89899   -2.44949   -4.89899   -2.44949          0
  -4.89899   -2.39899   -4.89899   -2.39899          0
  -4.89899   -2.34848   -4.89899   -2.34848          0
  -4.89899   -2.29798   -4.89899   -2.29798          0
  -4.89899   -2.24747   -4.89899   -2.24747          0
  -4.89899   -2.19697   -4.89899   -2.19697          0
  -4.89899   -2.14646   -4.89899   -2.14646          0
  -4.89899   -2.09596   -4.89899   -2.09596          0
  -4.89899   -2.04545   -4.89899   -2.04545          0
  -4.89899   -1.99495   -4.89899   -1.99495          0
  -4.89899   -1.94444   -4.89899   -1.94444          0
  -4.89899   -1.89394   -4.89899   -1.89394          0
  -4.89899   -1.84343   -4.89899   -1.84343          0
  -4.89899   -1.79293   -4.89899   -1.79293          0
  -4.89899   -1.74242   -4.89899   -1.74242          0
  -4.89899   -1.69192   -4.89899   -1.69192          0
  -4.89899   -1.64141   -4.89899   -1.64141          0
  -4.89899   -1.59091   -4.89899   -1.59091          0
  -4.89899    -1.5404   -4.89899    -1.5404          0
  -4.89899    -1.4899   -4.89899    -1.4899          0
  -4.89899   -1.43939   -4.89899   -1.43939          0
  -4.89899   -1.38889   -4.89899   -1.38889          0
  -4.89899   -1.33838   -4.89899   -1.33838          0
  -4.89899   -1.28788   -4.89899   -1.28788          0
  -4.89899   -1.23737   -4.89899   -1.23737          0
  -4.89899   -1.18687   -4.89899   -1.18687          0
  -4.89899   -1.13636   -4.89899   -1.13636          0
  -4.89899   -1.08586   -4.89899   -1.08586          0
  -4.89899   -1.03535   -4.89899   -1.03535          0
  -4.89899  -0.984848   -4.89899  -0.984848          0
  -4.89899  -0.934343   -4.89899  -0.934343          0
  -4.89899  -0.883838   -4.89899  -0.883838          0
  -4.89899  -0.833333   -4.89899  -0.833333          0
  -4.89899  -0.782828   -4.89899  -0.782828          0
  -4.89899  -0.732323   -4.89899  -0.732323          0
  -4.89899  -0.681818   -4.89899  -0.681818          0
  -4.89899  -0.631313   -4.89899  -0.631313          0
  -4.89899  -0.580808   -4.89899  -0.580808          0
  -4.89899  -0.530303   -4.89899  -0.530303          0
  -4.89899  -0.479798   -4.89899  -0.479798          0
  -4.89899  -0.429293   -4.89899  -0.429293          0
  -4.89899  -0.378788   -4.89899  -0.378788          0
  -4.89899  -0.328283   -4.89899  -0.328283          0
  -4.89899  -0.277778   -4.89899  -0.277778          0
  -4.89899  -0.227273   -4.89899  -0.227273          0
  -4.89899  -0.176768   -4.89899  -0.176768          0
  -4.89899  -0.126263   -4.89899  -0.126263          0
  -4.89899 -0.0757576   -4.89899 -0.0757576          0
  -4.89899 -0.0252525   -4.89899 -0.0252525          0
  -4.89899  0.0252525   -4.89899  0.0252525          0
  -4.89899  0.0757576   -4.89899  0.0757576          0
  -4.89899   0.126263   -4.89899   0.126263          0
  -4.89899   0.176768   -4.89899   0.176768          0
  -4.89899   0.227273   -4.89899   0.227273          0
  -4.89899   0.277778   -4.89899   0.277778          0
  -4.89899   0.328283   -4.89899   0.328283          0
  -4.89899   0.378788   -4.89899   0.378788          0
  -4.89899   0.429293   -4.89899   0.429293          0
  -4.89899   0.479798   -4.89899   0.479798          0
  -4.89899   0.530303   -4.89899   0.530303          0
  -4.89899   0.580808   -4.89899   0.580808          0
  -4.89899   0.631313   -4.89899   0.631313          0
  -4.89899   0.681818   -4.89899   0.681818          0
  -4.89899   0.732323   -4.89899   0.732323          0
  -4.89899   0.782828   -4.89899   0.782828          0
  -4.89899   0.833333   -4.89899   0.833333          0
  -4.89899   0.883838   -4.89899   0.883838          0
  -4.89899   0.934343   -4.89899   0.934343          0
  -4.89899   0.984848   -4.89899   0.984848          0
  -4.89899    1.03535   -4.89899    1.03535          0
  -4.89899    1.08586   -4.89899    1.08586          0
  -4.89899    1.13636   -4.89899    1.13636          0
  -4.89899    1.18687   -4.89899    1.18687          0
  -4.89899    1.23737   -4.89899    1.23737          0
  -4.89899    1.28788   -4.89899    1.28788          0
  -4.89899    1.33838   -4.89899    1.33838          0
  -4.89899    1.38889   -4.89899    1.38889          0
  -4.89899    1.43939   -4.89899    1.43939          0
  -4.89899     1.4899   -4.89899     1.4899          0
  -4.89899     1.5404   -4.89899     1.5404          0
  -4.89899    1.59091   -4.89899    1.59091          0
  -4.89899    1.64141   -4.89899    1.64141          0
  -4.89899    1.69192   -4.89899    1.69192          0
  -4.89899    1.74242   -4.89899    1.74242          0
  -4.89899    1.79293   -4.89899    1.79293          0
  -4.89899    1.84343   -4.89899    1.84343          0
  -4.89899    1.89394   -4.89899    1.89394          0
  -4.89899    1.94444   -4.89899    1.94444          0
  -4.89899    1.99495   -4.89899    1.99495          0
  -4.89899    2.04545   -4.89899    2.04545          0
  -4.89899    2.09596   -4.89899    2.09596          0
  -4.89899    2.14646   -4.89899    2.14646          0
  -4.89899    2.19697   -4.89899    2.19697          0
  -4.89899    2.24747   -4.89899    2.24747          0
  -4.89899    2.29798   -4.89899    2.29798          0
  -4.89899    2.34848   -4.89899    2.34848          0
  -4.89899    2.39899   -4.89899    2.39899          0
  -4.89899    2.44949   -4.89899    2.44949          0
  -4.89899        2.5   -4.89899        2.5          0
  -4.79798       -2.5   -4.79798       -2.5          0
  -4.79798   -2.44949   -4.79798   -2.44949          0
  -4.79798   -2.39899   -4.79798   -2.39899          0
  -4.79798   -2.34848   -4.79798   -2.34848          0
  -4.79798   -2.29798   -4.79798   -2.29798          0
  -4.79798   -2.24747   -4.79798   -2.24747          0
  -4.79798   -2.19697   -4.79798   -2.19697          0
  -4.79798   -2.14646   -4.79798   -2.14646          0
  -4.79798   -2.09596   -4.79798   -2.09596          0
  -4.79798   -2.04545   -4.79798   -2.04545          0
  -4.79798   -1.99495   -4.79798   -1.99495          0
  -4.79798   -1.94444   -4.79798   -1.94444          0
  -4.79798   -1.89394   -4.79798   -1.89394          0
  -4.79798   -1.84343   -4.79798   -1.84343          0
  -4.79798   -1.79293   -4.79798   -1.79293          0
  -4.79798   -1.74242   -4.79798   -1.74242          0
  -4.79798   -1.69192   -4.79798   -1.69192          0
  -4.79798   -1.64141   -4.79798   -1.64141          0
  -4.79798   -1.59091   -4.79798   -1.59091          0
  -4.79798    -1.5404   -4.79798    -1.5404          0
  -4.79798    -1.4899   -4.79798    -1.4899          0
  -4.79798   -1.43939   -4.79798   -1.43939          0
  -4.79798   -1.38889   -4.79798   -1.38889          0
  -4.79798   -1.33838   -4.79798   -1.33838          0
  -4.79798   -1.28788   -4.79798   -1.28788          0
  -4.79798   -1.23737   -4.79798   -1.23737          0
  -4.79798   -1.18687   -4.79798   -1.18687          0
  -4.79798   -1.13636   -4.79798   -1.13636          0
  -4.79798   -1.08586   -4.79798   -1.08586          0
  -4.79798   -1.03535   -4.79798   -1.03535          0
  -4.79798  -0.984848   -4.79798  -0.984848          0
  -4.79798  -0.934343   -4.79798  -0.934343          0
  -4.79798  -0.883838   -4.79798  -0.883838          0
  -4.79798  -0.833333   -4.79798  -0.833333          0
  -4.79798  -0.782828   -4.79798  -0.782828          0
  -4.79798  -0.732323   -4.79798  -0.732323          0
  -4.79798  -0.681818   -4.79798  -0.681818          0
  -4.79798  -0.631313   -4.79798  -0.631313          0
  -4.79798  -0.580808   -4.79798  -0.580808          0
  -4.79798  -0.530303   -4.79798  -0.530303          0
  -4.79798  -0.479798   -4.79798  -0.479798          0
  -4.79798  -0.429293   -4.79798  -0.429293          0
  -4.79798  -0.378788   -4.79798  -0.378788          0
  -4.79798  -0.328283   -4.79798  -0.328283          0
  -4.79798  -0.277778   -4.79798  -0.277778          0
  -4.79798  -0.227273   -4.79798  -0.227273          0
  -4.79798  -0.176768   -4.79798  -0.176768          0
  -4.79798  -0.126263   -4.79798  -0.126263          0
  -4.79798 -0.0757576   -4.79798 -0.0757576          0
  -4.79798 -0.0252525   -4.79798 -0.0252525          0
  -4.79798  0.0252525   -4.79798  0.0252525          0
  -4.79798  0.0757576   -4.79798  0.0757576          0
  -4.79798   0.126263   -4.79798   0.126263          0
  -4.79798   0.176768   -4.79798   0.176768          0
  -4.79798   0.227273   -4.79798   0.227273          0
  -4.79798   0.277778   -4.79798   0.277778          0
  -4.79798   0.328283   -4.79798   0.328283          0
  -4.79798   0.378788   -4.79798   0.378788          0
  -4.79798   0.429293   -4.79798   0.429293          0
  -4.79798   0.479798   -4.79798   0.479798          0
  -4.79798   0.530303   -4.79798   0.530303          0
  -4.79798   0.580808   -4.79798   0.580808          0
  -4.79798   0.631313   -4.79798   0.631313          0
  -4.79798   0.681818   -4.79798   0.681818          0
  -4.79798   0.732323   -4.79798   0.732323          0
  -4.79798   0.782828   -4.79798   0.782828          0
  -4.79798   0.833333   -4.79798   0.833333          0
  -4.79798   0.883838   -4.79798   0.883838          0
  -4.79798   0.934343   -4.79798   0.934343          0
  -4.79798   0.984848   -4.79798   0.984848          0
  -4.79798    1.03535   -4.79798    1.03535          0
  -4.79798    1.08586   -4.79798    1.08586          0
  -4.79798    1.13636   -4.79798    1.13636          0
  -4.79798    1.18687   -4.79798    1.18687          0
  -4.79798    1.23737   -4.79798    1.23737          0
  -4.79798    1.28788   -4.79798    1.28788          0
  -4.79798    1.33838   -4.79798    1.33838          0
  -4.79798    1.38889   -4.79798    1.38889          0
  -4.79798    1.43939   -4.79798    1.43939          0
  -4.79798     1.4899   -4.79798     1.4899          0
  -4.79798     1.5404   -4.79798     1.5404          0
  -4.79798    1.59091   -4.79798    1.59091          0
  -4.79798    1.64141   -4.79798    1.64141          0
  -4.79798    1.69192   -4.79798    1.69192          0
  -4.79798    1.74242   -4.79798    1.74242          0
  -4.79798    1.79293   -4.79798    1.79293          0
  -4.79798    1.84343   -4.79798    1.84343          0
  -4.79798    1.89394   -4.79798    1.89394          0
  -4.79798    1.94444   -4.79798    1.94444          0
  -4.79798    1.99495   -4.79798    1.99495          0
  -4.79798    2.04545   -4.79798    2.04545          0
  -4.79798    2.09596   -4.79798    2.09596          0
  -4.79798    2.14646   -4.79798    2.14646          0
  -4.79798    2.19697   -4.79798    2.19697          0
  -4.79798    2.24747   -4.79798    2.24747          0
  -4.79798    2.29798   -4.79798    2.29798          0
  -4.79798    2.34848   -4.79798    2.34848          0
  -4.79798    2.39899   -4.79798    2.39899          0
  -4.79798    2.44949   -4.79798    2.44949          0
  -4.79798        2.5   -4.79798        2.5          0
  -4.69697       -2.5   -4.69697       -2.5          0
  -4.69697   -2.44949   -4.69697   -2.44949          0
  -4.69697   -2.39899   -4.69697   -2.39899          0
  -4.69697   -2.34848   -4.69697   -2.34848          0
  -4.69697   -2.29798   -4.69697   -2.29798          0
  -4.69697   -2.24747   -4.69697   -2.24747          0
  -4.69697   -2.19697   -4.69697   -2.19697          0
  -4.69697   -2.14646   -4.69697   -2.14646          0
  -4.69697   -2.09596   -4.69697   -2.09596          0
  -4.69697   -2.04545   -4.69697   -2.04545          0
  -4.69697   -1.99495   -4.69697   -1.99495          0
  -4.69697   -1.94444   -4.69697   -1.94444          0
  -4.69697   -1.89394   -4.69697   -1.89394          0
  -4.69697   -1.84343   -4.69697   -1.84343          0
  -4.69697   -1.79293   -4.69697   -1.79293          0
  -4.69697   -1.74242   -4.69697   -1.74242          0
  -4.69697   -1.69192   -4.69697   -1.69192          0
  -4.69697   -1.64141   -4.69697   -1.64141          0
  -4.69697   -1.59091   -4.69697   -1.59091          0
  -4.69697    -1.5404   -4.69697    -1.5404          0
  -4.69697    -1.4899   -4.69697    -1.4899          0
  -4.69697   -1.43939   -4.69697   -1.43939          0
  -4.69697   -1.38889   -4.69697   -1.38889          0
  -4.69697   -1.33838   -4.69697   -1.33838          0
  -4.69697   -1.28788   -4.69697   -1.28788          0
  -4.69697   -1.23737   -4.69697   -1.23737          0
  -4.69697   -1.18687   -4.69697   -1.18687          0
  -4.69697   -1.13636   -4.69697   -1.13636          0
  -4.69697   -1.08586   -4.69697   -1.08586          0
  -4.69697   -1.03535   -4.69697   -1.03535          0
  -4.69697  -0.984848   -4.69697  -0.984848          0
  -4.69697  -0.934343   -4.69697  -0.934343          0
  -4.69697  -0.883838   -4.69697  -0.883838          0
  -4.69697  -0.833333   -4.69697  -0.833333          0
  -4.69697  -0.782828   -4.69697  -0.782828          0
  -4.69697  -0.732323   -4.69697  -0.732323          0
  -4.69697  -0.681818   -4.69697  -0.681818          0
  -4.69697  -0.631313   -4.69697  -0.631313          0
  -4.69697  -0.580808   -4.69697  -0.580808          0
  -4.69697  -0.530303   -4.69697  -0.530303          0
  -4.69697  -0.479798   -4.69697  -0.479798          0
  -4.69697  -0.429293   -4.69697  -0.429293          0
  -4.69697  -0.378788   -4.69697  -0.378788          0
  -4.69697  -0.328283   -4.69697  -0.328283          0
  -4.69697  -0.277778   -4.69697  -0.277778          0
  -4.69697  -0.227273   -4.69697  -0.227273          0
  -4.69697  -0.176768   -4.69697  -0.176768          0
  -4.69697  -0.126263   -4.69697  -0.126263          0
  -4.69697 -0.0757576   -4.69697 -0.0757576          0
  -4.69697 -0.0252525   -4.69697 -0.0252525          0
  -4.69697  0.0252525   -4.69697  0.0252525          0
  -4.69697  0.0757576   -4.69697  0.0757576          0
  -4.69697   0.126263   -4.69697   0.126263          0
  -4.69697   0.176768   -4.69697   0.176768          0
  -4.69697   0.227273   -4.69697   0.227273          0
  -4.69697   0.277778   -4.69697   0.277778          0
  -4.69697   0.328283   -4.69697   0.328283          0
  -4.69697   0.378788   -4.69697   0.378788          0
  -4.69697   0.429293   -4.69697   0.429293          0
  -4.69697   0.479798   -4.69697   0.479798          0
  -4.69697   0.530303   -4.69697   0.530303          0
  -4.69697   0.580808   -4.69697   0.580808          0
  -4.69697   0.631313   -4.69697   0.631313          0
  -4.69697   0.681818   -4.69697   0.681818          0
  -4.69697   0.732323   -4.69697   0.732323          0
  -4.69697   0.782828   -4.69697   0.782828          0
  -4.69697   0.833333   -4.69697   0.833333          0
  -4.69697   0.883838   -4.69697   0.883838          0
  -4.69697   0.934343   -4.69697   0.934343          0
  -4.69697   0.984848   -4.69697   0.984848          0
  -4.69697    1.03535   -4.69697    1.03535          0
  -4.69697    1.08586   -4.69697    1.08586          0
  -4.69697    1.13636   -4.69697    1.13636          0
  -4.69697    1.18687   -4.69697    1.18687          0
  -4.69697    1.23737   -4.69697    1.23737          0
  -4.69697    1.28788   -4.69697    1.28788          0
  -4.69697    1.33838   -4.69697    1.33838          0
  -4.69697    1.38889   -4.69697    1.38889          0
  -4.69697    1.43939   -4.69697    1.43939          0
  -4.69697     1.4899   -4.69697     1.4899          0
  -4.69697     1.5404   -4.69697     1.5404          0
  -4.69697    1.59091   -4.69697    1.59091          0
  -4.69697    1.64141   -4.69697    1.64141          0
  -4.69697    1.69192   -4.69697    1.69192          0
  -4.69697    1.74242   -4.69697    1.74242          0
  -4.69697    1.79293   -4.69697    1.79293          0
  -4.69697    1.84343   -4.69697    1.84343          0
  -4.69697    1.89394   -4.69697    1.89394          0
  -4.69697    1.94444   -4.69697    1.94444          0
  -4.69697    1.99495   -4.69697    1.99495          0
  -4.69697    2.04545   -4.69697    2.04545          0
  -4.69697    2.09596   -4.69697    2.09596          0
  -4.69697    2.14646   -4.69697    2.14646          0
  -4.69697    2.19697   -4.69697    2.19697          0
  -4.69697    2.24747   -4.69697    2.24747          0
  -4.69697    2.29798   -4.69697    2.29798          0
  -4.69697    2.34848   -4.69697    2.34848          0
  -4.69697    2.39899   -4.69697    2.39899          0
  -4.69697    2.44949   -4.69697    2.44949          0
  -4.69697        2.5   -4.69697        2.5          0
  -4.59596       -2.5   -4.59596       -2.5          0
  -4.59596   -2.44949   -4.59596   -2.44949          0
  -4.59596   -2.39899   -4.59596   -2.39899          0
  -4.59596   -2.34848   -4.59596   -2.34848          0
  -4.59596   -2.29798   -4.59596   -2.29798          0
  -4.59596   -2.24747   -4.59596   -2.24747          0
  -4.59596   -2.19697   -4.59596   -2.19697          0
  -4.59596   -2.14646   -4.59596   -2.14646          0
  -4.59596   -2.09596   -4.59596   -2.09596          0
  -4.59596   -2.04545   -4.59596   -2.04545          0
  -4.59596   -1.99495   -4.59596   -1.99495          0
  -4.59596   -1.94444   -4.59596   -1.94444          0
  -4.59596   -1.89394   -4.59596   -1.89394          0
  -4.59596   -1.84343   -4.59596   -1.84343          0
  -4.59596   -1.79293   -4.59596   -1.79293          0
  -4.59596   -1.74242   -4.59596   -1.74242          0
  -4.59596   -1.69192   -4.59596   -1.69192          0
  -4.59596   -1.64141   -4.59596   -1.64141          0
  -4.59596   -1.59091   -4.59596   -1.59091          0
  -4.59596    -1.5404   -4.59596    -1.5404          0
  -4.59596    -1.4899   -4.59596    -1.4899          0
  -4.59596   -1.43939   -4.59596   -1.43939          0
  -4.59596   -1.38889   -4.59596   -1.38889          0
  -4.59596   -1.33838   -4.59596   -1.33838          0
  -4.59596   -1.28788   -4.59596   -1.28788          0
  -4.59596   -1.23737   -4.59596   -1.23737          0
  -4.59596   -1.18687   -4.59596   -1.18687          0
  -4.59596   -1.13636   -4.59596   -1.13636          0
  -4.59596   -1.08586   -4.59596   -1.08586          0
  -4.59596   -1.03535   -4.59596   -1.03535          0
  -4.59596  -0.984848   -4.59596  -0.984848          0
  -4.59596  -0.934343   -4.59596  -0.934343          0
  -4.59596  -0.883838   -4.59596  -0.883838          0
  -4.59596  -0.833333   -4.59596  -0.833333          0
  -4.59596  -0.782828   -4.59596  -0.782828          0
  -4.59596  -0.732323   -4.59596  -0.732323          0
  -4.59596  -0.681818   -4.59596  -0.681818          0
  -4.59596  -0.631313   -4.59596  -0.631313          0
  -4.59596  -0.580808   -4.59596  -0.580808          0
  -4.59596  -0.530303   -4.59596  -0.530303          0
  -4.59596  -0.479798   -4.59596  -0.479798          0
  -4.59596  -0.429293   -4.59596  -0.429293          0
  -4.59596  -0.378788   -4.59596  -0.378788          0
  -4.59596  -0.328283   -4.59596  -0.328283          0
  -4.59596  -0.277778   -4.59596  -0.277778          0
  -4.59596  -0.227273   -4.59596  -0.227273          0
  -4.59596  -0.176768   -4.59596  -0.176768          0
  -4.59596  -0.126263   -4.59596  -0.126263          0
  -4.59596 -0.0757576   -4.59596 -0.0757576          0
  -4.59596 -0.0252525   -4.59596 -0.0252525          0
  -4.59596  0.0252525   -4.59596  0.0252525          0
  -4.59596  0.0757576   -4.59596  0.0757576          0
  -4.59596   0.126263   -4.59596   0.126263          0
  -4.59596   0.176768   -4.59596   0.176768          0
  -4.59596   0.227273   -4.59596   0.227273          0
  -4.59596   0.277778   -4.59596   0.277778          0
  -4.59596   0.328283   -4.59596   0.328283          0
  -4.59596   0.378788   -4.59596   0.378788          0
  -4.59596   0.429293   -4.59596   0.429293          0
  -4.59596   0.479798   -4.59596   0.479798          0
  -4.59596   0.530303   -4.59596   0.530303          0
  -4.59596   0.580808   -4.59596   0.580808          0
  -4.59596   0.631313   -4.59596   0.631313          0
  -4.59596   0.681818   -4.59596   0.681818          0
  -4.59596   0.732323   -4.59596   0.732323          0
  -4.59596   0.782828   -4.59596   0.782828          0
  -4.59596   0.833333   -4.59596   0.833333          0
  -4.59596   0.883838   -4.59596   0.883838          0
  -4.59596   0.934343   -4.59596   0.934343          0
  -4.59596   0.984848   -4.59596   0.984848          0
  -4.59596    1.03535   -4.59596    1.03535          0
  -4.59596    1.08586   -4.59596    1.08586          0
  -4.59596    1.13636   -4.59596    1.13636          0
  -4.59596    1.18687   -4.59596    1.18687          0
  -4.59596    1.23737   -4.59596    1.23737          0
  -4.59596    1.28788   -4.59596    1.28788          0
  -4.59596    1.33838   -4.59596    1.33838          0
  -4.59596    1.38889   -4.59596    1.38889          0
  -4.59596    1.43939   -4.59596    1.43939          0
  -4.59596     1.4899   -4.59596     1.4899          0
  -4.59596     1.5404   -4.59596     1.5404          0
  -4.59596    1.59091   -4.59596    1.59091          0
  -4.59596    1.64141   -4.59596    1.64141          0
  -4.59596    1.69192   -4.59596    1.69192          0
  -4.59596    1.74242   -4.59596    1.74242          0
  -4.59596    1.79293   -4.59596    1.79293          0
  -4.59596    1.84343   -4.59596    1.84343          0
  -4.59596    1.89394   -4.59596    1.89394          0
  -4.59596    1.94444   -4.59596    1.94444          0
  -4.59596    1.99495   -4.59596    1.99495          0
  -4.59596    2.04545   -4.59596    2.04545          0
  -4.59596    2.09596   -4.59596    2.09596          0
  -4.59596    2.14646   -4.59596    2.14646          0
  -4.59596    2.19697   -4.59596    2.19697          0
  -4.59596    2.24747   -4.59596    2.24747          0
  -4.59596    2.29798   -4.59596    2.29798          0
  -4.59596    2.34848   -4.59596    2.34848          0
  -4.59596    2.39899   -4.59596    2.39899          0
  -4.59596    2.44949   -4.59596    2.44949          0
  -4.59596        2.5   -4.59596        2.5          0
  -4.49495       -2.5   -4.49495       -2.5          0
  -4.49495   -2.44949   -4.49495   -2.44949          0
  -4.49495   -2.39899   -4.49495   -2.39899          0
  -4.49495   -2.34848   -4.49495   -2.34848          0
  -4.49495   -2.29798   -4.49495   -2.29798          0
  -4.49495   -2.24747   -4.49495   -2.24747          0
  -4.49495   -2.19697   -4.49495   -2.19697          0
  -4.49495   -2.14646   -4.49495   -2.14646          0
  -4.49495   -2.09596   -4.49495   -2.09596          0
  -4.49495   -2.04545   -4.49495   -2.04545          0
  -4.49495   -1.99495   -4.49495   -1.99495          0
  -4.49495   -1.94444   -4.49495   -1.94444          0
  -4.49495   -1.89394   -4.49495   -1.89394          0
  -4.49495   -1.84343   -4.49495   -1.84343          0
  -4.49495   -1.79293   -4.49495   -1.79293          0
  -4.49495   -1.74242   -4.49495   -1.74242          0
  -4.49495   -1.69192   -4.49495   -1.69192          0
  -4.49495   -1.64141   -4.49495   -1.64141          0
  -4.49495   -1.59091   -4.49495   -1.59091          0
  -4.49495    -1.5404   -4.49495    -1.5404          0
  -4.49495    -1.4899   -4.49495    -1.4899          0
  -4.49495   -1.43939   -4.49495   -1.43939          0
  -4.49495   -1.38889   -4.49495   -1.38889          0
  -4.49495   -1.33838   -4.49495   -1.33838          0
  -4.49495   -1.28788   -4.49495   -1.28788          0
  -4.49495   -1.23737   -4.49495   -1.23737          0
  -4.49495   -1.18687   -4.49495   -1.18687          0
  -4.49495   -1.13636   -4.49495   -1.13636          0
  -4.49495   -1.08586   -4.49495   -1.08586          0
  -4.49495   -1.03535   -4.49495   -1.03535          0
  -4.49495  -0.984848   -4.49495  -0.984848          0
  -4.49495  -0.934343   -4.49495  -0.934343          0
  -4.49495  -0.883838   -4.49495  -0.883838          0
  -4.49495  -0.833333   -4.49495  -0.833333          0
  -4.49495  -0.782828   -4.49495  -0.782828          0
  -4.49495  -0.732323   -4.49495  -0.732323          0
  -4.49495  -0.681818   -4.49495  -0.681818          0
  -4.49495  -0.631313   -4.49495  -0.631313          0
  -4.49495  -0.580808   -4.49495  -0.580808          0
  -4.49495  -0.530303   -4.49495  -0.530303          0
  -4.49495  -0.479798   -4.49495  -0.479798          0
  -4.49495  -0.429293   -4.49495  -0.429293          0
  -4.49495  -0.378788   -4.49495  -0.378788          0
  -4.49495  -0.328283   -4.49495  -0.328283          0
  -4.49495  -0.277778   -4.49495  -0.277778          0
  -4.49495  -0.227273   -4.49495  -0.227273          0
  -4.49495  -0.176768   -4.49495  -0.176768          0
  -4.49495  -0.126263   -4.49495  -0.126263          0
  -4.49495 -0.0757576   -4.49495 -0.0757576          0
  -4.49495 -0.0252525   -4.49495 -0.0252525          0
  -4.49495  0.0252525   -4.49495  0.0252525          0
  -4.49495  0.0757576   -4.49495  0.0757576          0
  -4.49495   0.126263   -4.49495   0.126263          0
  -4.49495   0.176768   -4.49495   0.176768          0
  -4.49495   0.227273   -4.49495   0.227273          0
  -4.49495   0.277778   -4.49495   0.277778          0
  -4.49495   0.328283   -4.49495   0.328283          0
  -4.49495   0.378788   -4.49495   0.378788          0
